X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,target
0.00989011581987143,-0.360849203076214,0.611115901265293,0.202122946735471,-0.300125680863857,0.458332038018852,0.16471199085936,-0.264109955169261,-0.365612752735615,-0.999773123767227,0
0.395829622168094,-0.150946153793484,0.588735681492835,-0.102021005935967,0.687908539548516,-0.477547778747976,0.991799157578498,0.356614692136645,-0.919324928428978,-0.306134391576052,0
0.511664229445159,-0.638306177221239,-0.99087108951062,-0.816350289154798,-0.767127016559243,0.333197815809399,0.789998985826969,0.435593387577683,0.894961658865213,-0.771560182329267,1
-0.702209135051817,0.781075603794307,0.382154130376875,0.217741070780903,-0.0925720473751426,0.899095727596432,-0.878852308727801,-0.402714865282178,-0.214957130607218,0.676146036945283,0
0.0175849925726652,-0.0965426405891776,-0.411602176260203,-0.0575378416106105,0.273202119860798,0.992524272762239,-0.548995377961546,-0.02074472932145,0.528889458626509,0.776960018090904,0
-0.373522478155792,-0.690029656514525,0.518835881259292,-0.524973534513265,-0.351169474888593,0.97317380271852,0.455178147181869,-0.418908627238125,0.136021546088159,0.0611944985575974,1
-0.252961988560855,-0.484180273022503,0.910169898532331,-0.064341401681304,0.971011009067297,-0.372082199435681,-0.169122737832367,0.265820057597011,-0.0630445200949907,-0.505220123101026,0
0.303772174287587,0.814772504847497,-0.409869039431214,0.842422246932983,-0.764186108019203,0.761035426519811,-0.525079525075853,0.43794718105346,-0.334978946484625,-0.165365198161453,0
0.533408385235816,0.487577544059604,0.567680742591619,0.575843561440706,0.932749541010708,-0.763205554801971,-0.158289840444922,-0.703682025894523,0.556660128291696,0.0511898095719516,1
-0.671274791005999,0.593002073001117,-0.14447728684172,0.862846973817796,-0.144969910848886,0.206501747481525,-0.499382780864835,0.964267253875732,0.355943168979138,0.00867233006283641,0
0.0568552603945136,-0.24405275285244,-0.634839751757681,0.489836640190333,0.363770436029881,0.790944469161332,-0.0867034527473152,-0.406716180965304,0.815290893428028,0.783720740117133,1
0.208612121641636,0.595465484075248,-0.160591330844909,-0.776375020854175,-0.58913747407496,0.550352560821921,-0.809015951119363,0.553714390844107,0.039803343359381,0.951639320235699,1
-0.216884447727352,0.156910739839077,-0.74910344183445,0.802507604472339,-0.558321480639279,0.651697488501668,-0.698475263081491,0.0578031404875219,-0.0556329181417823,0.117457180749625,0
0.533068881370127,0.137341997120529,-0.137134031392634,-0.876200880855322,0.519864975940436,-0.825547197833657,-0.153377054259181,0.273465778678656,0.840588020160794,0.799155864398926,0
0.44500487158075,-0.743320225737989,-0.116870484314859,0.211921313311905,-0.890845239162445,0.279760828707367,-0.456642604433,-0.397656696848571,-0.225101681891829,-0.72886580042541,0
0.459316591732204,0.0197181613184512,-0.0310227335430682,-0.578130270820111,0.556915133725852,-0.474954972509295,0.53850278723985,-0.460931470151991,-0.711868600454181,0.337879654020071,0
0.212488962337375,0.804855051450431,0.617776148486882,-0.029044727794826,0.261951308231801,-0.705494541209191,0.710224465001374,0.251410106662661,0.0167741309851408,-0.459473608527333,0
0.372395941521972,-0.254375629592687,-0.695763720665127,0.582863193936646,-0.865269747097045,0.501613102387637,0.44354177871719,-0.672533181030303,-0.276550998911262,0.988593704998493,0
0.86649783840403,-0.591674620751292,-0.35035182768479,0.253470825962722,0.147336036432534,-0.421173854265362,-0.216606192756444,0.379542067181319,-0.276241528335959,-0.409520516637713,1
0.276758147869259,-0.984665610361844,-0.332955596968532,-0.4692571638152,0.891712639015168,0.713186014443636,-0.836906274780631,0.417394802905619,0.595735745504498,0.692748974543065,0
0.145835022442043,-0.404487234074622,0.752189256250858,0.144557968713343,-0.438681442290545,-0.70539254322648,-0.360798643901944,-0.502893967553973,-0.935174210462719,-0.346819854341447,0
-0.0330177643336356,-0.930555491242558,0.830946832429618,0.647302332799882,-0.0601505162194371,0.70307342056185,0.724598300643265,0.819719169288874,0.456301214639097,-0.405202615540475,0
0.660491794347763,-0.531301905401051,0.50467380695045,0.269331558607519,0.698962986469269,0.769841875880957,0.301477745175362,-0.791659589856863,0.212500781752169,-0.761550809256732,1
-0.865454716607928,0.100338619668037,0.818488324526697,0.217102873604745,-0.827116878237575,-0.00803127558901906,-0.124918546061963,0.76536493934691,-0.496430089697242,-0.517813134938478,0
0.562263740226626,0.602316961158067,-0.10592536861077,-0.149135720916092,-0.752810324076563,0.780771586578339,-0.648577792104334,0.914766393601894,0.641854517627507,0.777721872087568,1
0.761553787160665,-0.872774221468717,-0.767367235384881,0.846401835326105,0.900972323957831,0.588437874335796,0.919155417941511,-0.0109047242440283,0.134366379119456,-0.70246080448851,1
0.939281767699867,-0.0290847150608897,-0.917376743629575,0.819654367864132,-0.153079131618142,0.320740528870374,-0.633315602783114,0.980919739231467,0.357665398158133,-0.495354896876961,0
-0.610507540870458,0.970820338465273,-0.970746175386012,0.568876612465829,-0.411495959851891,0.625563784036785,-0.692471317015588,0.0499648195691407,0.541589005850255,0.372551938518882,0
-0.838036168832332,0.465299281291664,-0.479722986929119,-0.236749300733209,-0.223494161851704,-0.49252734426409,0.598427076824009,0.979481777176261,-0.927688471507281,0.776623068843037,1
0.954325338825583,0.890608385205269,-0.339792049955577,-0.402173579670489,0.0578086054883897,0.152511050924659,-0.492975289002061,0.766877386253327,0.765962386969477,0.875701127573848,0
0.473930650856346,-0.763981751631945,0.61926778126508,0.844915834255517,0.969420150853693,0.427942639216781,0.542414193507284,-0.00368310464546084,0.0446619000285864,0.178490386810154,1
-0.285944666247815,-0.066768154501915,0.0484242830425501,-0.278691612649709,-0.0558011461980641,0.443523596506566,-0.987459093797952,0.879806332755834,0.686079187318683,-0.332462764345109,1
0.485377049539238,0.33590927021578,-0.955135447438806,0.996110115200281,0.470710293389857,0.240065718535334,0.268900188151747,0.94655720051378,0.796247284859419,0.453460701275617,1
-0.0345395058393478,0.560739250387996,0.626760452985764,-0.182097549084574,0.0810446874238551,-0.523411008995026,0.859290989115834,-0.754887414630502,-0.679933018516749,0.874219910241663,0
-0.54658788535744,-0.767692914232612,0.851793291047215,0.888075257651508,-0.554571984801441,-0.289966641925275,-0.703063934575766,0.008846590295434,-0.775481497403234,-0.195831774268299,0
-0.46559920348227,0.218916459009051,0.113964673597366,-0.519634558819234,-0.680635511875153,-0.418724950868636,-0.251437653321773,0.210221791174263,0.944363779388368,0.286851610057056,1
-0.960429907310754,0.249753119889647,0.74031085241586,-0.601470173336565,0.562999098561704,-0.127779112197459,-0.627313937991858,0.80055572791025,-0.35226452536881,0.488403089810163,0
-0.334704626351595,-0.838910557795316,0.615287377033383,0.586237348150462,0.475614662282169,0.767424864694476,-0.63797394419089,-0.885174385737628,-0.743720659520477,0.528154381085187,1
0.191609556321055,0.622083452995867,0.627592772711068,0.0356458513997495,0.904700438026339,0.654956487938762,-0.718757444061339,0.927453989628702,-0.0109837763011456,-0.974992345552891,1
-0.0152237545698881,-0.911289073992521,0.445655750110745,-0.186325866729021,0.605719541665167,0.963260575663298,0.401627464219928,0.118789466097951,0.526008429937065,-0.437080097384751,0
0.36211891612038,0.813081608619541,0.170001802034676,-0.0419025481678545,0.477160520851612,0.785521309822798,-0.921743649058044,0.942176022566855,-0.361857550684363,0.835778422653675,0
-0.200277414172888,0.84497231990099,-0.654807259328663,0.622846599668264,-0.605663461610675,-0.743293496314436,-0.29954809229821,-0.533865236211568,0.193227666430175,0.0210119243711233,0
-0.782209674362093,0.656929680611938,-0.742294275667518,0.114259270485491,-0.442615695297718,-0.271453887689859,-0.553836577571929,0.239435924217105,-0.572599301114678,0.0643753400072455,0
0.627811908256263,0.692063172813505,-0.663596863858402,-0.712397971190512,-0.302638928405941,-0.320679591502994,-0.195370777510107,-0.363891805522144,-0.792839862871915,0.673447871115059,1
-0.893267604988068,-0.820874242112041,0.733891903888434,-0.570039818063378,-0.906691716518253,-0.751668331213295,-0.715393923223019,0.137829847168177,-0.707330222707242,-0.852996129076928,1
-0.205525492783636,-0.630014927126467,0.167855294886976,-0.955794645939022,-0.121072257403284,0.257246810942888,0.177113004494458,0.269455373752862,-0.669752908870578,0.778918617870659,1
-0.0241469359025359,0.972906820010394,-0.753358069807291,0.17857652856037,-0.74830867163837,-0.849518899805844,-0.864879524335265,-0.415399087592959,0.830142333172262,-0.489479437004775,0
0.746782649774104,0.607990595977753,0.295539506711066,-0.302164054941386,-0.691462688148022,-0.804604499600828,0.295771910343319,0.916046072728932,0.277831744868308,-0.552652438171208,1
-0.175307592377067,0.0521929338574409,0.480336600914598,0.479736149776727,0.990917201619595,0.899081652984023,-0.868286388460547,-0.202509760856628,0.778762215748429,-0.354416797868907,1
0.514057130552828,0.637960687279701,0.799378861673176,0.471708303783089,0.281007712241262,0.230302954558283,0.169411652255803,-0.844963061623275,-0.296413274016231,-0.621983753982931,1
0.471797517966479,0.871718984562904,0.292480261996388,-0.847080797888339,-0.962112648878247,-0.528895427472889,0.165987006388605,-0.387600007466972,-0.853247196413577,-0.0279817953705788,1
0.327007879503071,-0.798440329264849,-0.763429266400635,0.00896459724754095,0.181854935362935,-0.557684092782438,-0.0852928129024804,-0.699735308997333,-0.309320278000087,0.240741546731442,1
0.178906393703073,-0.968848444987088,-0.218894795980304,-0.182426021900028,-0.733960847835988,-0.508009912911803,-0.256570182740688,0.698695248458534,-0.370579046197236,-0.90378496190533,1
0.961039203684777,0.365008363500237,-0.832729528192431,0.584758126176894,0.0976665848866105,0.946619539521635,-0.550132824573666,-0.427844096906483,0.472935718484223,0.542982954531908,1
-0.947201706003398,0.65859283413738,0.784459998365492,0.548401020467281,0.884076677262783,-0.948970884084702,0.254087476991117,0.208160777576268,0.899913059081882,0.69681003363803,1
-0.556481138803065,-0.656487067230046,-0.353063719347119,0.059952512383461,0.318468440324068,0.625866974238306,0.715891647618264,-0.536640557926148,0.654144210740924,-0.347819654271007,1
-0.0915105012245476,0.780604211613536,0.589616171550006,0.0850222655571997,-0.0938143730163574,0.0226688883267343,-0.283008456230164,0.961029371712357,-0.906682072672993,0.774734436068684,0
-0.688099019695073,-0.934395168442279,0.440604636911303,-0.317776764277369,0.914441091474146,0.735720062162727,-0.991069456096739,-0.661711664870381,-0.919038764201105,0.575284223072231,0
0.718466999940574,-0.828783882781863,0.999303304590285,0.019325259141624,0.920039769262075,-0.230933314654976,-0.832184731028974,0.578389383852482,0.281833365093917,-0.32750509865582,1
0.24077502079308,-0.394467216916382,0.582888521719724,0.527174344286323,-0.755909513216466,0.256314401980489,0.799062500707805,0.291758646257222,-0.736613048240542,-0.171967612579465,0
-0.570743284653872,0.596417679917067,0.299171782098711,0.862179703544825,0.171738024801016,0.367813404183835,-0.207941326312721,0.117526391055435,-0.903795552439988,-0.978504135739058,1
-0.205103782005608,-0.731398905627429,0.933297981508076,0.423819236923009,0.0552646797150373,-0.274018750526011,0.338737485930324,0.667616612743586,0.973899172153324,-0.778048478998244,1
0.0158453588373959,0.0224153036251664,-0.610763533040881,-0.561537547968328,0.522735320497304,0.192315340042114,-0.914028329309076,-0.0480681057088077,-0.369223640300333,-0.641235255170614,0
-0.10842006187886,-0.558317318558693,0.674085364677012,-0.269354862160981,-0.438462284393609,-0.0735582583583891,-0.853656449355185,-0.007115145213902,-0.625847802963108,0.960376026108861,1
-0.150803625117987,-0.635385694447905,-0.637023666407913,0.865124227013439,-0.0229257731698453,0.635521732736379,0.131183384452015,0.495484401937574,0.574792043305933,-0.622789868619293,0
0.465771551243961,0.50471601402387,-0.631691951770335,0.894783907104284,0.597936009522527,0.90634717931971,0.127293889876455,-0.0631360025145113,0.777967855799943,-0.20868544979021,1
-0.0252448813989758,-0.743818960618228,0.874225710984319,-0.188626247923821,0.517254506703466,0.32098220475018,-0.739696062169969,0.411236799322069,0.490944772493094,0.759817875456065,0
0.53793820226565,-0.147311316803098,-0.31399004580453,0.932817758992314,0.567179502453655,0.962031030561775,0.664739049039781,0.214995114132762,0.688292823731899,-0.326382960192859,1
-0.248359429184347,-0.984872353263199,0.314855237025768,0.370161709375679,-0.883809451013803,-0.821723844856024,-0.850458576809615,0.826916387770325,0.65647178189829,-0.852560935076326,0
-0.101348557043821,-0.516927506309003,0.736086957156658,0.753181791398674,0.880432411562651,-0.0945031950250268,-0.829937845468521,-0.327313525602221,-0.815985517110676,-0.513816836755723,1
0.34592152107507,0.0937002198770642,-0.866880788002163,0.227713116910309,-0.606982581783086,-0.131391735747457,-0.767270533367991,-0.664237360935658,-0.724329740274698,-0.451750455889851,0
-0.00634736707434058,0.770858467090875,-0.743460820522159,0.388204576447606,0.100240379571915,-0.159944318234921,-0.700677664019167,0.398437339812517,0.963173020165414,-0.827182821929455,1
0.295833256561309,-0.40735646430403,0.547084922902286,-0.540351582691073,0.106994449626654,-0.65549367852509,-0.145544964820147,-0.215493991039693,0.220319842919707,0.951874296180904,0
0.136393696069717,0.588037359528244,0.581484753172845,-0.458975350949913,0.493955814745277,-0.568222490604967,-0.643456727731973,-0.778054141439497,0.185581640340388,0.176026255358011,0
0.680434739682823,0.0472870511002839,-0.782316138036549,0.78509649913758,0.406414573546499,0.737125099636614,0.648046926129609,-0.156157235614955,-0.632831729948521,-0.186486178077757,1
0.5207270081155,-0.600210151169449,0.255283080972731,0.548256395384669,-0.241680762264878,0.758637114893645,0.764072340447456,-0.518619666807353,0.745760463643819,0.701350327115506,0
